doc_id,Gender,predictions,GT_score,Gender 
2102,female,0.73352,0.73352,female
849,male,0.80561,0.80561,male
2103,female,0.73342,0.73342,female
850,male,0.80542,0.80542,male
851,male,0.80542,0.80542,male
2105,female,0.73337,0.73337,female
852,male,0.80533,0.80533,male
2107,female,0.73328,0.73328,female
853,male,0.80528,0.80528,male
2108,female,0.73323,0.73323,female
854,male,0.80523,0.80523,male
2110,female,0.73318,0.73318,female
855,male,0.80523,0.80523,male
857,male,0.80518,0.80518,male
2111,female,0.73318,0.73318,female
858,male,0.8049,0.8049,male
2114,female,0.73299,0.73299,female
859,male,0.80485,0.80485,male
2115,female,0.7329,0.7329,female
862,male,0.80442,0.80442,male
2119,female,0.73266,0.73266,female
863,male,0.80442,0.80442,male
865,male,0.80427,0.80427,male
2123,female,0.73247,0.73247,female
868,male,0.80413,0.80413,male
2124,female,0.73242,0.73242,female
869,male,0.80399,0.80399,male
2125,female,0.73242,0.73242,female
870,male,0.80384,0.80384,male
2128,female,0.73223,0.73223,female
871,male,0.8038,0.8038,male
872,male,0.8038,0.8038,male
2129,female,0.73218,0.73218,female
873,male,0.80375,0.80375,male
2132,female,0.73199,0.73199,female
874,male,0.8037,0.8037,male
2136,female,0.73189,0.73189,female
875,male,0.80365,0.80365,male
880,male,0.80322,0.80322,male
2138,female,0.73175,0.73175,female
881,male,0.80322,0.80322,male
2143,female,0.73151,0.73151,female
882,male,0.80322,0.80322,male
2144,female,0.73146,0.73146,female
883,male,0.80313,0.80313,male
2148,female,0.73127,0.73127,female
884,male,0.80303,0.80303,male
885,male,0.80294,0.80294,male
2147,female,0.73127,0.73127,female
887,male,0.80274,0.80274,male
2145,female,0.73127,0.73127,female
889,male,0.80255,0.80255,male
2149,female,0.73113,0.73113,female
890,male,0.80246,0.80246,male
2150,female,0.73113,0.73113,female
891,male,0.80222,0.80222,male
892,male,0.80217,0.80217,male
2154,female,0.73079,0.73079,female
893,male,0.80217,0.80217,male
2156,female,0.7306,0.7306,female
894,male,0.80207,0.80207,male
2157,female,0.7306,0.7306,female
896,male,0.80203,0.80203,male
2158,female,0.73055,0.73055,female
898,male,0.80198,0.80198,male
899,male,0.80193,0.80193,male
2161,female,0.73041,0.73041,female
900,male,0.80193,0.80193,male
2160,female,0.73041,0.73041,female
901,male,0.80179,0.80179,male
2163,female,0.73032,0.73032,female
902,male,0.80179,0.80179,male
2165,female,0.73017,0.73017,female
904,male,0.80169,0.80169,male
906,male,0.80169,0.80169,male
2169,female,0.72998,0.72998,female
907,male,0.80164,0.80164,male
2173,female,0.72974,0.72974,female
908,male,0.8015,0.8015,male
2174,female,0.72965,0.72965,female
909,male,0.80136,0.80136,male
2175,female,0.72965,0.72965,female
912,male,0.80126,0.80126,male
913,male,0.80112,0.80112,male
2178,female,0.7295,0.7295,female
914,male,0.80112,0.80112,male
2181,female,0.72945,0.72945,female
915,male,0.80112,0.80112,male
2184,female,0.72931,0.72931,female
916,male,0.80107,0.80107,male
2192,female,0.72902,0.72902,female
917,male,0.80102,0.80102,male
919,male,0.80098,0.80098,male
2198,female,0.72869,0.72869,female
918,male,0.80098,0.80098,male
2203,female,0.72855,0.72855,female
920,male,0.80093,0.80093,male
2206,female,0.7284,0.7284,female
923,male,0.80074,0.80074,male
2207,female,0.72835,0.72835,female
924,male,0.80069,0.80069,male
927,male,0.8004,0.8004,male
2209,female,0.72816,0.72816,female
928,male,0.80035,0.80035,male
2208,female,0.72816,0.72816,female
929,male,0.80031,0.80031,male
2211,female,0.72807,0.72807,female
930,male,0.80026,0.80026,male
2213,female,0.72807,0.72807,female
931,male,0.80026,0.80026,male
932,male,0.80021,0.80021,male
2216,female,0.72778,0.72778,female
933,male,0.80016,0.80016,male
2217,female,0.72778,0.72778,female
934,male,0.80011,0.80011,male
2219,female,0.72773,0.72773,female
935,male,0.80002,0.80002,male
2218,female,0.72773,0.72773,female
936,male,0.80002,0.80002,male
938,male,0.79978,0.79978,male
2221,female,0.72764,0.72764,female
939,male,0.79968,0.79968,male
2222,female,0.72764,0.72764,female
940,male,0.79968,0.79968,male
2223,female,0.72764,0.72764,female
941,male,0.79968,0.79968,male
2225,female,0.72754,0.72754,female
942,male,0.79968,0.79968,male
943,male,0.79964,0.79964,male
2226,female,0.72749,0.72749,female
944,male,0.79949,0.79949,male
2227,female,0.72745,0.72745,female
946,male,0.7993,0.7993,male
2230,female,0.72735,0.72735,female
947,male,0.79925,0.79925,male
2231,female,0.72726,0.72726,female
948,male,0.79921,0.79921,male
954,male,0.79825,0.79825,male
2232,female,0.72721,0.72721,female
958,male,0.79792,0.79792,male
2233,female,0.72716,0.72716,female
960,male,0.79787,0.79787,male
2235,female,0.72706,0.72706,female
961,male,0.79782,0.79782,male
2236,female,0.72706,0.72706,female
964,male,0.79768,0.79768,male
965,male,0.79753,0.79753,male
2243,female,0.72687,0.72687,female
966,male,0.79753,0.79753,male
2242,female,0.72687,0.72687,female
967,male,0.79753,0.79753,male
2240,female,0.72687,0.72687,female
968,male,0.79749,0.79749,male
2248,female,0.72663,0.72663,female
970,male,0.79739,0.79739,male
969,male,0.79739,0.79739,male
2250,female,0.72663,0.72663,female
973,male,0.79715,0.79715,male
2253,female,0.72654,0.72654,female
974,male,0.79701,0.79701,male
2251,female,0.72654,0.72654,female
975,male,0.79701,0.79701,male
2252,female,0.72654,0.72654,female
979,male,0.79682,0.79682,male
980,male,0.79672,0.79672,male
2254,female,0.72649,0.72649,female
981,male,0.79658,0.79658,male
2257,female,0.72644,0.72644,female
982,male,0.79658,0.79658,male
2258,female,0.72644,0.72644,female
986,male,0.79629,0.79629,male
2262,female,0.7263,0.7263,female
987,male,0.79624,0.79624,male
988,male,0.796,0.796,male
2263,female,0.7262,0.7262,female
990,male,0.79596,0.79596,male
2264,female,0.7262,0.7262,female
989,male,0.79596,0.79596,male
2265,female,0.72611,0.72611,female
992,male,0.79567,0.79567,male
2266,female,0.72611,0.72611,female
993,male,0.79562,0.79562,male
994,male,0.79557,0.79557,male
2267,female,0.72606,0.72606,female
995,male,0.79529,0.79529,male
2268,female,0.72606,0.72606,female
996,male,0.79529,0.79529,male
2269,female,0.72601,0.72601,female
998,male,0.79514,0.79514,male
2271,female,0.72592,0.72592,female
1000,male,0.79509,0.79509,male
1001,male,0.795,0.795,male
2272,female,0.72587,0.72587,female
1002,male,0.7949,0.7949,male
2273,female,0.72577,0.72577,female
1003,male,0.79481,0.79481,male
2277,female,0.72568,0.72568,female
1004,male,0.79476,0.79476,male
2278,female,0.72558,0.72558,female
1005,male,0.79471,0.79471,male
1006,male,0.79457,0.79457,male
2281,female,0.72534,0.72534,female
1007,male,0.79457,0.79457,male
2282,female,0.7253,0.7253,female
1008,male,0.79457,0.79457,male
2283,female,0.72525,0.72525,female
1009,male,0.79443,0.79443,male
2284,female,0.72515,0.72515,female
1010,male,0.79433,0.79433,male
1011,male,0.79433,0.79433,male
2285,female,0.72515,0.72515,female
1014,male,0.79419,0.79419,male
2286,female,0.72515,0.72515,female
1015,male,0.79414,0.79414,male
2290,female,0.72506,0.72506,female
1016,male,0.79414,0.79414,male
2291,female,0.72506,0.72506,female
1017,male,0.79404,0.79404,male
1018,male,0.79404,0.79404,male
2293,female,0.72501,0.72501,female
1019,male,0.7938,0.7938,male
2295,female,0.72496,0.72496,female
1020,male,0.7938,0.7938,male
2296,female,0.72496,0.72496,female
1021,male,0.7938,0.7938,male
2298,female,0.72486,0.72486,female
1022,male,0.79376,0.79376,male
1025,male,0.79347,0.79347,male
2299,female,0.72486,0.72486,female
1026,male,0.79347,0.79347,male
2300,female,0.72477,0.72477,female
1028,male,0.79342,0.79342,male
2302,female,0.72472,0.72472,female
1030,male,0.79328,0.79328,male
2303,female,0.72467,0.72467,female
1033,male,0.79309,0.79309,male
1032,male,0.79309,0.79309,male
2304,female,0.72467,0.72467,female
1031,male,0.79309,0.79309,male
2306,female,0.72463,0.72463,female
1035,male,0.79304,0.79304,male
2307,female,0.72443,0.72443,female
1036,male,0.7929,0.7929,male
2315,female,0.72386,0.72386,female
1037,male,0.79285,0.79285,male
1038,male,0.79266,0.79266,male
2317,female,0.72372,0.72372,female
1042,male,0.79247,0.79247,male
2318,female,0.72362,0.72362,female
1043,male,0.79237,0.79237,male
2323,female,0.72353,0.72353,female
1044,male,0.79232,0.79232,male
2328,female,0.72334,0.72334,female
1045,male,0.79232,0.79232,male
1046,male,0.79227,0.79227,male
2329,female,0.72334,0.72334,female
1047,male,0.79218,0.79218,male
2332,female,0.72324,0.72324,female
1048,male,0.79213,0.79213,male
2331,female,0.72324,0.72324,female
1049,male,0.79208,0.79208,male
2333,female,0.72319,0.72319,female
1050,male,0.79204,0.79204,male
1051,male,0.79204,0.79204,male
2334,female,0.72314,0.72314,female
1053,male,0.79194,0.79194,male
2335,female,0.7231,0.7231,female
1052,male,0.79194,0.79194,male
2336,female,0.72305,0.72305,female
1054,male,0.79189,0.79189,male
1055,male,0.79189,0.79189,male
2337,female,0.723,0.723,female
1056,male,0.79184,0.79184,male
2341,female,0.72271,0.72271,female
1057,male,0.7918,0.7918,male
2340,female,0.72271,0.72271,female
1058,male,0.79165,0.79165,male
2345,female,0.72252,0.72252,female
1059,male,0.79137,0.79137,male
1060,male,0.79113,0.79113,male
2349,female,0.72238,0.72238,female
1061,male,0.79098,0.79098,male
2350,female,0.72233,0.72233,female
1062,male,0.79098,0.79098,male
2356,female,0.72214,0.72214,female
1063,male,0.79094,0.79094,male
2357,female,0.72209,0.72209,female
1066,male,0.7906,0.7906,male
1067,male,0.79051,0.79051,male
2358,female,0.72209,0.72209,female
1068,male,0.79041,0.79041,male
2359,female,0.72209,0.72209,female
1070,male,0.79027,0.79027,male
2360,female,0.72204,0.72204,female
1073,male,0.79022,0.79022,male
2361,female,0.72204,0.72204,female
1072,male,0.79022,0.79022,male
1076,male,0.78984,0.78984,male
2362,female,0.722,0.722,female
1077,male,0.78974,0.78974,male
2364,female,0.7219,0.7219,female
1079,male,0.78955,0.78955,male
2363,female,0.7219,0.7219,female
1080,male,0.7895,0.7895,male
2367,female,0.72171,0.72171,female
1081,male,0.78945,0.78945,male
1082,male,0.78945,0.78945,male
2368,female,0.72157,0.72157,female
1083,male,0.78941,0.78941,male
2369,female,0.72157,0.72157,female
1084,male,0.78941,0.78941,male
2370,female,0.72152,0.72152,female
1085,male,0.78936,0.78936,male
2372,female,0.72142,0.72142,female
1087,male,0.78926,0.78926,male
1088,male,0.78921,0.78921,male
2374,female,0.72137,0.72137,female
1089,male,0.78912,0.78912,male
2373,female,0.72137,0.72137,female
1090,male,0.78912,0.78912,male
2376,female,0.72123,0.72123,female
1092,male,0.78893,0.78893,male
2381,female,0.72114,0.72114,female
1093,male,0.78888,0.78888,male
1095,male,0.78883,0.78883,male
2386,female,0.7209,0.7209,female
1094,male,0.78883,0.78883,male
2388,female,0.72075,0.72075,female
1096,male,0.78878,0.78878,male
2392,female,0.72037,0.72037,female
1099,male,0.78864,0.78864,male
2394,female,0.72028,0.72028,female
1100,male,0.78855,0.78855,male
1101,male,0.7885,0.7885,male
2393,female,0.72028,0.72028,female
1102,male,0.78835,0.78835,male
2396,female,0.72023,0.72023,female
1103,male,0.78835,0.78835,male
2395,female,0.72023,0.72023,female
1105,male,0.78826,0.78826,male
2400,female,0.71989,0.71989,female
1106,male,0.78821,0.78821,male
1107,male,0.78811,0.78811,male
2402,female,0.71985,0.71985,female
1109,male,0.78797,0.78797,male
2403,female,0.71985,0.71985,female
1111,male,0.78792,0.78792,male
2404,female,0.7198,0.7198,female
1112,male,0.78778,0.78778,male
2408,female,0.71956,0.71956,female
1114,male,0.78754,0.78754,male
1116,male,0.78749,0.78749,male
2410,female,0.71946,0.71946,female
1117,male,0.78725,0.78725,male
2411,female,0.71941,0.71941,female
1118,male,0.78725,0.78725,male
2412,female,0.71941,0.71941,female
1119,male,0.78716,0.78716,male
2415,female,0.71937,0.71937,female
1121,male,0.78692,0.78692,male
1122,male,0.78673,0.78673,male
2414,female,0.71937,0.71937,female
1123,male,0.78668,0.78668,male
2418,female,0.71932,0.71932,female
1124,male,0.78659,0.78659,male
2419,female,0.71927,0.71927,female
1126,male,0.78644,0.78644,male
2420,female,0.71922,0.71922,female
1127,male,0.78639,0.78639,male
1128,male,0.78635,0.78635,male
2421,female,0.71922,0.71922,female
1129,male,0.78635,0.78635,male
2422,female,0.71918,0.71918,female
1130,male,0.7862,0.7862,male
2427,female,0.71884,0.71884,female
1131,male,0.78611,0.78611,male
2429,female,0.71879,0.71879,female
1133,male,0.78596,0.78596,male
1135,male,0.78563,0.78563,male
2431,female,0.7187,0.7187,female
1137,male,0.78553,0.78553,male
2432,female,0.71865,0.71865,female
1138,male,0.78553,0.78553,male
2433,female,0.7186,0.7186,female
1139,male,0.78553,0.78553,male
2434,female,0.71855,0.71855,female
1141,male,0.78544,0.78544,male
1143,male,0.78534,0.78534,male
2436,female,0.71851,0.71851,female
1144,male,0.78529,0.78529,male
2440,female,0.71841,0.71841,female
1145,male,0.7852,0.7852,male
2442,female,0.71841,0.71841,female
1146,male,0.78515,0.78515,male
2443,female,0.71836,0.71836,female
1148,male,0.7851,0.7851,male
1149,male,0.7851,0.7851,male
2445,female,0.71822,0.71822,female
1150,male,0.7851,0.7851,male
2444,female,0.71822,0.71822,female
1151,male,0.78501,0.78501,male
2447,female,0.71817,0.71817,female
1152,male,0.78477,0.78477,male
2449,female,0.71812,0.71812,female
1153,male,0.78472,0.78472,male
1154,male,0.78462,0.78462,male
2450,female,0.71812,0.71812,female
1157,male,0.78439,0.78439,male
2454,female,0.71803,0.71803,female
1160,male,0.78424,0.78424,male
2455,female,0.71803,0.71803,female
1161,male,0.78419,0.78419,male
2453,female,0.71803,0.71803,female
1162,male,0.78415,0.78415,male
1163,male,0.78415,0.78415,male
2459,female,0.71784,0.71784,female
1165,male,0.78386,0.78386,male
2462,female,0.71769,0.71769,female
1167,male,0.78367,0.78367,male
2467,female,0.71755,0.71755,female
1168,male,0.78362,0.78362,male
2468,female,0.71755,0.71755,female
1169,male,0.78362,0.78362,male
1170,male,0.78362,0.78362,male
2470,female,0.7175,0.7175,female
1171,male,0.78353,0.78353,male
2471,female,0.7175,0.7175,female
1172,male,0.78353,0.78353,male
2477,female,0.71736,0.71736,female
1173,male,0.78348,0.78348,male
2475,female,0.71736,0.71736,female
1174,male,0.78348,0.78348,male
1176,male,0.78338,0.78338,male
2478,female,0.71731,0.71731,female
1175,male,0.78338,0.78338,male
2480,female,0.71722,0.71722,female
1177,male,0.78329,0.78329,male
2481,female,0.71722,0.71722,female
1178,male,0.78314,0.78314,male
2482,female,0.71712,0.71712,female
1179,male,0.7831,0.7831,male
1181,male,0.783,0.783,male
2484,female,0.71702,0.71702,female
1187,male,0.78262,0.78262,male
2487,female,0.71688,0.71688,female
1185,male,0.78262,0.78262,male
2486,female,0.71688,0.71688,female
1190,male,0.78252,0.78252,male
2488,female,0.71674,0.71674,female
1191,male,0.78247,0.78247,male
1192,male,0.78243,0.78243,male
2493,female,0.7165,0.7165,female
1193,male,0.78243,0.78243,male
2495,female,0.71631,0.71631,female
1195,male,0.78233,0.78233,male
2498,female,0.71626,0.71626,female
1197,male,0.78223,0.78223,male
2497,female,0.71626,0.71626,female
1200,male,0.78209,0.78209,male
1201,male,0.78209,0.78209,male
2499,female,0.71621,0.71621,female
1202,male,0.7819,0.7819,male
2500,female,0.71621,0.71621,female
1203,male,0.78185,0.78185,male
2501,female,0.71621,0.71621,female
1205,male,0.78171,0.78171,male
2503,female,0.71612,0.71612,female
1206,male,0.78166,0.78166,male
1208,male,0.78157,0.78157,male
2504,female,0.71612,0.71612,female
1211,male,0.78137,0.78137,male
2505,female,0.71607,0.71607,female
1214,male,0.78128,0.78128,male
2506,female,0.71607,0.71607,female
1215,male,0.78128,0.78128,male
2507,female,0.71607,0.71607,female
1218,male,0.78109,0.78109,male
1219,male,0.78104,0.78104,male
2508,female,0.71597,0.71597,female
1221,male,0.7809,0.7809,male
2510,female,0.71592,0.71592,female
1222,male,0.7809,0.7809,male
2512,female,0.71588,0.71588,female
1223,male,0.78085,0.78085,male
2513,female,0.71578,0.71578,female
1225,male,0.7808,0.7808,male
1226,male,0.78075,0.78075,male
2514,female,0.71578,0.71578,female
1227,male,0.7807,0.7807,male
2516,female,0.71578,0.71578,female
1228,male,0.78061,0.78061,male
2519,female,0.71573,0.71573,female
1232,male,0.78047,0.78047,male
1234,male,0.78042,0.78042,male
2518,female,0.71573,0.71573,female
1236,male,0.78042,0.78042,male
2517,female,0.71573,0.71573,female
1239,male,0.78008,0.78008,male
2520,female,0.71569,0.71569,female
1241,male,0.78004,0.78004,male
2523,female,0.71559,0.71559,female
1242,male,0.77999,0.77999,male
1243,male,0.77999,0.77999,male
2524,female,0.71559,0.71559,female
1244,male,0.77994,0.77994,male
2531,female,0.7153,0.7153,female
1245,male,0.77989,0.77989,male
2532,female,0.7153,0.7153,female
1246,male,0.77989,0.77989,male
2534,female,0.71526,0.71526,female
1247,male,0.77984,0.77984,male
1249,male,0.77965,0.77965,male
2536,female,0.71526,0.71526,female
1251,male,0.77951,0.77951,male
2537,female,0.71521,0.71521,female
1252,male,0.77946,0.77946,male
2538,female,0.71521,0.71521,female
1255,male,0.77927,0.77927,male
2540,female,0.71497,0.71497,female
1257,male,0.77908,0.77908,male
1258,male,0.77889,0.77889,male
2543,female,0.71487,0.71487,female
1261,male,0.77884,0.77884,male
2544,female,0.71478,0.71478,female
1260,male,0.77884,0.77884,male
2546,female,0.71468,0.71468,female
1265,male,0.77846,0.77846,male
2547,female,0.71468,0.71468,female
1267,male,0.77836,0.77836,male
1268,male,0.77836,0.77836,male
2551,female,0.71454,0.71454,female
1270,male,0.77827,0.77827,male
2552,female,0.71449,0.71449,female
1269,male,0.77827,0.77827,male
2553,female,0.71449,0.71449,female
1272,male,0.77817,0.77817,male
2554,female,0.71444,0.71444,female
1273,male,0.77798,0.77798,male
1274,male,0.77784,0.77784,male
2556,female,0.71425,0.71425,female
1275,male,0.77779,0.77779,male
2557,female,0.71416,0.71416,female
1277,male,0.77774,0.77774,male
2559,female,0.71392,0.71392,female
1278,male,0.77774,0.77774,male
2561,female,0.71358,0.71358,female
1279,male,0.77769,0.77769,male
1280,male,0.77764,0.77764,male
2564,female,0.71353,0.71353,female
1281,male,0.77764,0.77764,male
2567,female,0.71339,0.71339,female
1282,male,0.7776,0.7776,male
2568,female,0.71339,0.71339,female
1283,male,0.77745,0.77745,male
2572,female,0.7132,0.7132,female
1285,male,0.77731,0.77731,male
1287,male,0.77721,0.77721,male
2574,female,0.7132,0.7132,female
1288,male,0.77717,0.77717,male
2575,female,0.71315,0.71315,female
1289,male,0.77702,0.77702,male
2582,female,0.71277,0.71277,female
1292,male,0.77683,0.77683,male
2580,female,0.71277,0.71277,female
1293,male,0.77678,0.77678,male
1295,male,0.77664,0.77664,male
2581,female,0.71277,0.71277,female
1296,male,0.77655,0.77655,male
2583,female,0.71267,0.71267,female
1297,male,0.7765,0.7765,male
2588,female,0.71239,0.71239,female
1299,male,0.77645,0.77645,male
2591,female,0.71224,0.71224,female
1301,male,0.77635,0.77635,male
1300,male,0.77635,0.77635,male
2592,female,0.7122,0.7122,female
1302,male,0.77631,0.77631,male
2594,female,0.712,0.712,female
1303,male,0.77626,0.77626,male
2595,female,0.71196,0.71196,female
1305,male,0.77616,0.77616,male
2597,female,0.71191,0.71191,female
1306,male,0.77616,0.77616,male
1307,male,0.77616,0.77616,male
2598,female,0.71191,0.71191,female
1308,male,0.77616,0.77616,male
2599,female,0.71186,0.71186,female
1313,male,0.77592,0.77592,male
2600,female,0.71177,0.71177,female
1311,male,0.77592,0.77592,male
2603,female,0.71162,0.71162,female
1312,male,0.77592,0.77592,male
1316,male,0.77573,0.77573,male
2604,female,0.71143,0.71143,female
1317,male,0.77568,0.77568,male
2605,female,0.71143,0.71143,female
1319,male,0.77554,0.77554,male
2607,female,0.71129,0.71129,female
1321,male,0.77549,0.77549,male
2610,female,0.71124,0.71124,female
1322,male,0.77545,0.77545,male
1323,male,0.77535,0.77535,male
2608,female,0.71124,0.71124,female
1325,male,0.77521,0.77521,male
2615,female,0.71095,0.71095,female
1324,male,0.77521,0.77521,male
2617,female,0.71091,0.71091,female
1326,male,0.77516,0.77516,male
2619,female,0.71076,0.71076,female
1328,male,0.77492,0.77492,male
1329,male,0.77482,0.77482,male
2620,female,0.71062,0.71062,female
1330,male,0.77478,0.77478,male
2623,female,0.71057,0.71057,female
1331,male,0.77473,0.77473,male
2626,female,0.71047,0.71047,female
1333,male,0.77463,0.77463,male
2629,female,0.71038,0.71038,female
1334,male,0.77459,0.77459,male
1335,male,0.77454,0.77454,male
2630,female,0.71033,0.71033,female
1337,male,0.77444,0.77444,male
2634,female,0.71019,0.71019,female
1338,male,0.77435,0.77435,male
2635,female,0.71009,0.71009,female
1340,male,0.7743,0.7743,male
2637,female,0.71009,0.71009,female
1342,male,0.77425,0.77425,male
1343,male,0.7742,0.7742,male
2639,female,0.71,0.71,female
1344,male,0.77415,0.77415,male
2640,female,0.7099,0.7099,female
1345,male,0.77415,0.77415,male
2644,female,0.70981,0.70981,female
1347,male,0.77396,0.77396,male
2645,female,0.70981,0.70981,female
1348,male,0.77392,0.77392,male
1349,male,0.77387,0.77387,male
2646,female,0.70966,0.70966,female
1350,male,0.77368,0.77368,male
2647,female,0.70966,0.70966,female
1351,male,0.77363,0.77363,male
2648,female,0.70961,0.70961,female
1352,male,0.77363,0.77363,male
2650,female,0.70947,0.70947,female
1353,male,0.77349,0.77349,male
1357,male,0.77334,0.77334,male
2652,female,0.70938,0.70938,female
1358,male,0.77315,0.77315,male
2654,female,0.70933,0.70933,female
1362,male,0.77267,0.77267,male
2655,female,0.70928,0.70928,female
1363,male,0.77267,0.77267,male
2656,female,0.70914,0.70914,female
1364,male,0.77263,0.77263,male
1367,male,0.77258,0.77258,male
2660,female,0.70899,0.70899,female
1366,male,0.77258,0.77258,male
2663,female,0.7088,0.7088,female
1365,male,0.77258,0.77258,male
2665,female,0.70861,0.70861,female
1369,male,0.77248,0.77248,male
2668,female,0.70832,0.70832,female
1371,male,0.77239,0.77239,male
1372,male,0.77239,0.77239,male
2669,female,0.70832,0.70832,female
1375,male,0.77234,0.77234,male
2675,female,0.70818,0.70818,female
1376,male,0.77229,0.77229,male
2676,female,0.70804,0.70804,female
1377,male,0.77224,0.77224,male
2678,female,0.70799,0.70799,female
1378,male,0.77219,0.77219,male
1380,male,0.77191,0.77191,male
2679,female,0.70794,0.70794,female
1381,male,0.77186,0.77186,male
2680,female,0.70794,0.70794,female
1383,male,0.77181,0.77181,male
2683,female,0.70761,0.70761,female
1384,male,0.77167,0.77167,male
2684,female,0.70756,0.70756,female
1386,male,0.77153,0.77153,male
1387,male,0.77153,0.77153,male
2686,female,0.70746,0.70746,female
1390,male,0.77138,0.77138,male
2687,female,0.70742,0.70742,female
1391,male,0.77138,0.77138,male
2689,female,0.70737,0.70737,female
1393,male,0.77124,0.77124,male
2691,female,0.70713,0.70713,female
1395,male,0.77124,0.77124,male
1396,male,0.77119,0.77119,male
2696,female,0.70694,0.70694,female
1398,male,0.7711,0.7711,male
2698,female,0.70689,0.70689,female
1400,male,0.7711,0.7711,male
2699,female,0.70689,0.70689,female
1401,male,0.7711,0.7711,male
2700,female,0.70679,0.70679,female
1403,male,0.771,0.771,male
1406,male,0.77071,0.77071,male
2701,female,0.70675,0.70675,female
1405,male,0.77071,0.77071,male
2702,female,0.70675,0.70675,female
1407,male,0.77067,0.77067,male
2704,female,0.70665,0.70665,female
1409,male,0.77062,0.77062,male
2705,female,0.7066,0.7066,female
1411,male,0.77062,0.77062,male
1412,male,0.77062,0.77062,male
2707,female,0.70651,0.70651,female
1410,male,0.77062,0.77062,male
2708,female,0.70651,0.70651,female
1413,male,0.77052,0.77052,male
2709,female,0.70646,0.70646,female
1414,male,0.77052,0.77052,male
2710,female,0.70641,0.70641,female
1415,male,0.77033,0.77033,male
1416,male,0.77028,0.77028,male
2711,female,0.70632,0.70632,female
1419,male,0.77019,0.77019,male
2713,female,0.70612,0.70612,female
1418,male,0.77019,0.77019,male
2715,female,0.70608,0.70608,female
1421,male,0.77009,0.77009,male
1422,male,0.77009,0.77009,male
2718,female,0.70603,0.70603,female
1425,male,0.76995,0.76995,male
2716,female,0.70603,0.70603,female
1426,male,0.76985,0.76985,male
2717,female,0.70603,0.70603,female
1427,male,0.7698,0.7698,male
2719,female,0.70593,0.70593,female
1428,male,0.76971,0.76971,male
1429,male,0.76957,0.76957,male
2728,female,0.70565,0.70565,female
1430,male,0.76947,0.76947,male
2727,female,0.70565,0.70565,female
1432,male,0.76933,0.76933,male
2729,female,0.7055,0.7055,female
1433,male,0.76928,0.76928,male
2732,female,0.70545,0.70545,female
1435,male,0.76914,0.76914,male
1436,male,0.76904,0.76904,male
2733,female,0.70541,0.70541,female
1438,male,0.76894,0.76894,male
2735,female,0.70531,0.70531,female
1439,male,0.76894,0.76894,male
2736,female,0.70522,0.70522,female
1440,male,0.76885,0.76885,male
2739,female,0.70507,0.70507,female
1442,male,0.76875,0.76875,male
1444,male,0.76866,0.76866,male
2744,female,0.70469,0.70469,female
1445,male,0.76866,0.76866,male
2746,female,0.70464,0.70464,female
1448,male,0.76856,0.76856,male
2745,female,0.70464,0.70464,female
1447,male,0.76856,0.76856,male
2748,female,0.70455,0.70455,female
1449,male,0.76851,0.76851,male
1452,male,0.76827,0.76827,male
2752,female,0.70426,0.70426,female
1453,male,0.76823,0.76823,male
2753,female,0.70421,0.70421,female
1454,male,0.76818,0.76818,male
2754,female,0.70412,0.70412,female
1455,male,0.76813,0.76813,male
2757,female,0.70393,0.70393,female
1456,male,0.76808,0.76808,male
1459,male,0.76789,0.76789,male
2756,female,0.70393,0.70393,female
1460,male,0.76784,0.76784,male
2758,female,0.70388,0.70388,female
1462,male,0.76775,0.76775,male
2759,female,0.70378,0.70378,female
1463,male,0.76775,0.76775,male
2760,female,0.70378,0.70378,female
1466,male,0.7677,0.7677,male
1465,male,0.7677,0.7677,male
2761,female,0.70373,0.70373,female
1467,male,0.76765,0.76765,male
2764,female,0.70369,0.70369,female
1468,male,0.76765,0.76765,male
2765,female,0.70369,0.70369,female
1469,male,0.76765,0.76765,male
2770,female,0.70345,0.70345,female
1470,male,0.76756,0.76756,male
1471,male,0.76756,0.76756,male
2772,female,0.70335,0.70335,female
1472,male,0.76746,0.76746,male
2775,female,0.70321,0.70321,female
1478,male,0.76646,0.76646,male
2776,female,0.70321,0.70321,female
1482,male,0.76622,0.76622,male
2778,female,0.70311,0.70311,female
1484,male,0.76617,0.76617,male
1489,male,0.76579,0.76579,male
2777,female,0.70311,0.70311,female
1490,male,0.76565,0.76565,male
2779,female,0.70306,0.70306,female
1491,male,0.7656,0.7656,male
2780,female,0.70302,0.70302,female
1493,male,0.76545,0.76545,male
2781,female,0.70297,0.70297,female
1495,male,0.76536,0.76536,male
1502,male,0.76512,0.76512,male
2785,female,0.70278,0.70278,female
1503,male,0.76498,0.76498,male
2786,female,0.70278,0.70278,female
1507,male,0.76493,0.76493,male
2788,female,0.70263,0.70263,female
1504,male,0.76493,0.76493,male
2792,female,0.70259,0.70259,female
1509,male,0.76483,0.76483,male
1510,male,0.76483,0.76483,male
2793,female,0.70254,0.70254,female
1511,male,0.76478,0.76478,male
2795,female,0.70244,0.70244,female
1512,male,0.76474,0.76474,male
2794,female,0.70244,0.70244,female
1513,male,0.76469,0.76469,male
2798,female,0.70235,0.70235,female
1515,male,0.76464,0.76464,male
1516,male,0.76459,0.76459,male
2800,female,0.7023,0.7023,female
1517,male,0.7644,0.7644,male
2805,female,0.7022,0.7022,female
1519,male,0.76435,0.76435,male
