doc_id,Gender,predictions,GT_score,Gender.1
874,male,0.8037,0.8037,male
875,male,0.80365,0.80365,male
876,female,0.80351,0.80351,female
877,female,0.80341,0.80341,female
878,female,0.80332,0.80332,female
879,female,0.80327,0.80327,female
880,male,0.80322,0.80322,male
881,male,0.80322,0.80322,male
882,male,0.80322,0.80322,male
883,male,0.80313,0.80313,male
884,male,0.80303,0.80303,male
885,male,0.80294,0.80294,male
886,female,0.80279,0.80279,female
887,male,0.80274,0.80274,male
888,female,0.80265,0.80265,female
889,male,0.80255,0.80255,male
890,male,0.80246,0.80246,male
891,male,0.80222,0.80222,male
893,male,0.80217,0.80217,male
892,male,0.80217,0.80217,male
894,male,0.80207,0.80207,male
896,male,0.80203,0.80203,male
895,female,0.80203,0.80203,female
897,female,0.80198,0.80198,female
898,male,0.80198,0.80198,male
900,male,0.80193,0.80193,male
899,male,0.80193,0.80193,male
901,male,0.80179,0.80179,male
902,male,0.80179,0.80179,male
904,male,0.80169,0.80169,male
903,female,0.80169,0.80169,female
905,female,0.80169,0.80169,female
906,male,0.80169,0.80169,male
907,male,0.80164,0.80164,male
908,male,0.8015,0.8015,male
909,male,0.80136,0.80136,male
910,female,0.80131,0.80131,female
911,female,0.80131,0.80131,female
912,male,0.80126,0.80126,male
913,male,0.80112,0.80112,male
914,male,0.80112,0.80112,male
915,male,0.80112,0.80112,male
916,male,0.80107,0.80107,male
917,male,0.80102,0.80102,male
919,male,0.80098,0.80098,male
918,male,0.80098,0.80098,male
920,male,0.80093,0.80093,male
921,female,0.80088,0.80088,female
922,female,0.80088,0.80088,female
923,male,0.80074,0.80074,male
924,male,0.80069,0.80069,male
925,female,0.80064,0.80064,female
926,female,0.80059,0.80059,female
927,male,0.8004,0.8004,male
928,male,0.80035,0.80035,male
929,male,0.80031,0.80031,male
930,male,0.80026,0.80026,male
931,male,0.80026,0.80026,male
932,male,0.80021,0.80021,male
933,male,0.80016,0.80016,male
934,male,0.80011,0.80011,male
936,male,0.80002,0.80002,male
935,male,0.80002,0.80002,male
937,female,0.79992,0.79992,female
938,male,0.79978,0.79978,male
942,male,0.79968,0.79968,male
941,male,0.79968,0.79968,male
940,male,0.79968,0.79968,male
939,male,0.79968,0.79968,male
943,male,0.79964,0.79964,male
944,male,0.79949,0.79949,male
945,female,0.7994,0.7994,female
946,male,0.7993,0.7993,male
947,male,0.79925,0.79925,male
948,male,0.79921,0.79921,male
949,female,0.79897,0.79897,female
950,female,0.79892,0.79892,female
951,female,0.79887,0.79887,female
952,female,0.79839,0.79839,female
953,female,0.79835,0.79835,female
954,male,0.79825,0.79825,male
955,female,0.79815,0.79815,female
956,female,0.79811,0.79811,female
958,male,0.79792,0.79792,male
957,female,0.79792,0.79792,female
960,male,0.79787,0.79787,male
959,female,0.79787,0.79787,female
961,male,0.79782,0.79782,male
963,female,0.79777,0.79777,female
962,female,0.79777,0.79777,female
964,male,0.79768,0.79768,male
966,male,0.79753,0.79753,male
965,male,0.79753,0.79753,male
967,male,0.79753,0.79753,male
968,male,0.79749,0.79749,male
970,male,0.79739,0.79739,male
969,male,0.79739,0.79739,male
971,female,0.79729,0.79729,female
972,female,0.7972,0.7972,female
973,male,0.79715,0.79715,male
974,male,0.79701,0.79701,male
975,male,0.79701,0.79701,male
976,female,0.79701,0.79701,female
977,female,0.79696,0.79696,female
978,female,0.79686,0.79686,female
979,male,0.79682,0.79682,male
980,male,0.79672,0.79672,male
982,male,0.79658,0.79658,male
981,male,0.79658,0.79658,male
983,female,0.79653,0.79653,female
984,female,0.79653,0.79653,female
985,female,0.79653,0.79653,female
986,male,0.79629,0.79629,male
987,male,0.79624,0.79624,male
988,male,0.796,0.796,male
990,male,0.79596,0.79596,male
989,male,0.79596,0.79596,male
991,female,0.79572,0.79572,female
992,male,0.79567,0.79567,male
993,male,0.79562,0.79562,male
994,male,0.79557,0.79557,male
995,male,0.79529,0.79529,male
996,male,0.79529,0.79529,male
997,female,0.79519,0.79519,female
999,female,0.79514,0.79514,female
998,male,0.79514,0.79514,male
1000,male,0.79509,0.79509,male
1001,male,0.795,0.795,male
1002,male,0.7949,0.7949,male
1003,male,0.79481,0.79481,male
1004,male,0.79476,0.79476,male
1005,male,0.79471,0.79471,male
1008,male,0.79457,0.79457,male
1006,male,0.79457,0.79457,male
1007,male,0.79457,0.79457,male
1009,male,0.79443,0.79443,male
1010,male,0.79433,0.79433,male
1011,male,0.79433,0.79433,male
1012,female,0.79428,0.79428,female
1013,female,0.79423,0.79423,female
1014,male,0.79419,0.79419,male
1016,male,0.79414,0.79414,male
1015,male,0.79414,0.79414,male
1018,male,0.79404,0.79404,male
1017,male,0.79404,0.79404,male
1020,male,0.7938,0.7938,male
1021,male,0.7938,0.7938,male
1019,male,0.7938,0.7938,male
1022,male,0.79376,0.79376,male
1023,female,0.79366,0.79366,female
1024,female,0.79361,0.79361,female
1025,male,0.79347,0.79347,male
1026,male,0.79347,0.79347,male
1027,female,0.79347,0.79347,female
1029,female,0.79342,0.79342,female
1028,male,0.79342,0.79342,male
1030,male,0.79328,0.79328,male
1032,male,0.79309,0.79309,male
1033,male,0.79309,0.79309,male
1031,male,0.79309,0.79309,male
1035,male,0.79304,0.79304,male
1034,female,0.79304,0.79304,female
1036,male,0.7929,0.7929,male
1037,male,0.79285,0.79285,male
1038,male,0.79266,0.79266,male
1039,female,0.79266,0.79266,female
1040,female,0.79261,0.79261,female
1041,female,0.79256,0.79256,female
1042,male,0.79247,0.79247,male
1043,male,0.79237,0.79237,male
1045,male,0.79232,0.79232,male
1044,male,0.79232,0.79232,male
1046,male,0.79227,0.79227,male
1047,male,0.79218,0.79218,male
1048,male,0.79213,0.79213,male
1049,male,0.79208,0.79208,male
1050,male,0.79204,0.79204,male
1051,male,0.79204,0.79204,male
1053,male,0.79194,0.79194,male
1052,male,0.79194,0.79194,male
1055,male,0.79189,0.79189,male
1054,male,0.79189,0.79189,male
1056,male,0.79184,0.79184,male
1057,male,0.7918,0.7918,male
1058,male,0.79165,0.79165,male
1059,male,0.79137,0.79137,male
1060,male,0.79113,0.79113,male
1061,male,0.79098,0.79098,male
1062,male,0.79098,0.79098,male
1063,male,0.79094,0.79094,male
1064,female,0.79079,0.79079,female
1065,female,0.79074,0.79074,female
1066,male,0.7906,0.7906,male
1067,male,0.79051,0.79051,male
1068,male,0.79041,0.79041,male
1069,female,0.79031,0.79031,female
1070,male,0.79027,0.79027,male
1071,female,0.79022,0.79022,female
1074,female,0.79022,0.79022,female
1073,male,0.79022,0.79022,male
1072,male,0.79022,0.79022,male
1075,female,0.78998,0.78998,female
1076,male,0.78984,0.78984,male
1077,male,0.78974,0.78974,male
1078,female,0.78969,0.78969,female
1079,male,0.78955,0.78955,male
1080,male,0.7895,0.7895,male
1081,male,0.78945,0.78945,male
1082,male,0.78945,0.78945,male
1083,male,0.78941,0.78941,male
1084,male,0.78941,0.78941,male
1085,male,0.78936,0.78936,male
1086,female,0.78931,0.78931,female
1087,male,0.78926,0.78926,male
1088,male,0.78921,0.78921,male
1090,male,0.78912,0.78912,male
1089,male,0.78912,0.78912,male
1091,female,0.78907,0.78907,female
1092,male,0.78893,0.78893,male
1093,male,0.78888,0.78888,male
1095,male,0.78883,0.78883,male
1094,male,0.78883,0.78883,male
1096,male,0.78878,0.78878,male
1097,female,0.78874,0.78874,female
1098,female,0.78869,0.78869,female
1099,male,0.78864,0.78864,male
1100,male,0.78855,0.78855,male
1101,male,0.7885,0.7885,male
1103,male,0.78835,0.78835,male
1102,male,0.78835,0.78835,male
1105,male,0.78826,0.78826,male
1104,female,0.78826,0.78826,female
1106,male,0.78821,0.78821,male
1107,male,0.78811,0.78811,male
1108,female,0.78802,0.78802,female
1110,female,0.78797,0.78797,female
1109,male,0.78797,0.78797,male
1111,male,0.78792,0.78792,male
1112,male,0.78778,0.78778,male
1113,female,0.78759,0.78759,female
1115,female,0.78754,0.78754,female
1114,male,0.78754,0.78754,male
1116,male,0.78749,0.78749,male
1117,male,0.78725,0.78725,male
1118,male,0.78725,0.78725,male
1119,male,0.78716,0.78716,male
1120,female,0.78706,0.78706,female
1121,male,0.78692,0.78692,male
1122,male,0.78673,0.78673,male
1123,male,0.78668,0.78668,male
1124,male,0.78659,0.78659,male
1125,female,0.78649,0.78649,female
1126,male,0.78644,0.78644,male
1127,male,0.78639,0.78639,male
1128,male,0.78635,0.78635,male
1129,male,0.78635,0.78635,male
1130,male,0.7862,0.7862,male
1131,male,0.78611,0.78611,male
1132,female,0.78601,0.78601,female
1133,male,0.78596,0.78596,male
1134,female,0.78582,0.78582,female
1135,male,0.78563,0.78563,male
1136,female,0.78558,0.78558,female
1138,male,0.78553,0.78553,male
1137,male,0.78553,0.78553,male
1139,male,0.78553,0.78553,male
1141,male,0.78544,0.78544,male
1140,female,0.78544,0.78544,female
1142,female,0.78539,0.78539,female
1143,male,0.78534,0.78534,male
1144,male,0.78529,0.78529,male
1145,male,0.7852,0.7852,male
1147,female,0.78515,0.78515,female
1146,male,0.78515,0.78515,male
1149,male,0.7851,0.7851,male
1150,male,0.7851,0.7851,male
1148,male,0.7851,0.7851,male
1151,male,0.78501,0.78501,male
1152,male,0.78477,0.78477,male
1153,male,0.78472,0.78472,male
1154,male,0.78462,0.78462,male
1155,female,0.78462,0.78462,female
1156,female,0.78448,0.78448,female
1158,female,0.78439,0.78439,female
1157,male,0.78439,0.78439,male
1159,female,0.78434,0.78434,female
1160,male,0.78424,0.78424,male
1161,male,0.78419,0.78419,male
1162,male,0.78415,0.78415,male
1163,male,0.78415,0.78415,male
1164,female,0.78405,0.78405,female
1165,male,0.78386,0.78386,male
1166,female,0.78372,0.78372,female
1167,male,0.78367,0.78367,male
1168,male,0.78362,0.78362,male
1169,male,0.78362,0.78362,male
1170,male,0.78362,0.78362,male
1171,male,0.78353,0.78353,male
1172,male,0.78353,0.78353,male
1174,male,0.78348,0.78348,male
1173,male,0.78348,0.78348,male
1175,male,0.78338,0.78338,male
1176,male,0.78338,0.78338,male
1177,male,0.78329,0.78329,male
1178,male,0.78314,0.78314,male
1179,male,0.7831,0.7831,male
1180,female,0.78305,0.78305,female
1181,male,0.783,0.783,male
1182,female,0.78295,0.78295,female
1183,female,0.78276,0.78276,female
1184,female,0.78266,0.78266,female
1187,male,0.78262,0.78262,male
1185,male,0.78262,0.78262,male
1186,female,0.78262,0.78262,female
1189,female,0.78257,0.78257,female
1188,female,0.78257,0.78257,female
1190,male,0.78252,0.78252,male
1191,male,0.78247,0.78247,male
1192,male,0.78243,0.78243,male
1193,male,0.78243,0.78243,male
1194,female,0.78238,0.78238,female
1195,male,0.78233,0.78233,male
1197,male,0.78223,0.78223,male
1196,female,0.78223,0.78223,female
1198,female,0.78219,0.78219,female
1199,female,0.78209,0.78209,female
1200,male,0.78209,0.78209,male
1201,male,0.78209,0.78209,male
1202,male,0.7819,0.7819,male
1203,male,0.78185,0.78185,male
1204,female,0.78171,0.78171,female
1205,male,0.78171,0.78171,male
1206,male,0.78166,0.78166,male
1208,male,0.78157,0.78157,male
1209,female,0.78157,0.78157,female
1207,female,0.78157,0.78157,female
1210,female,0.78147,0.78147,female
1211,male,0.78137,0.78137,male
1212,female,0.78133,0.78133,female
1213,female,0.78133,0.78133,female
1215,male,0.78128,0.78128,male
1214,male,0.78128,0.78128,male
1216,female,0.78123,0.78123,female
1217,female,0.78123,0.78123,female
1218,male,0.78109,0.78109,male
1219,male,0.78104,0.78104,male
1220,female,0.78094,0.78094,female
1221,male,0.7809,0.7809,male
1222,male,0.7809,0.7809,male
1223,male,0.78085,0.78085,male
1224,female,0.78085,0.78085,female
1225,male,0.7808,0.7808,male
1226,male,0.78075,0.78075,male
1227,male,0.7807,0.7807,male
1228,male,0.78061,0.78061,male
1230,female,0.78061,0.78061,female
1229,female,0.78061,0.78061,female
1231,female,0.78047,0.78047,female
1233,female,0.78047,0.78047,female
1232,male,0.78047,0.78047,male
1235,female,0.78042,0.78042,female
1234,male,0.78042,0.78042,male
1236,male,0.78042,0.78042,male
1237,female,0.78027,0.78027,female
1238,female,0.78023,0.78023,female
1239,male,0.78008,0.78008,male
1240,female,0.78004,0.78004,female
1241,male,0.78004,0.78004,male
1243,male,0.77999,0.77999,male
1242,male,0.77999,0.77999,male
1244,male,0.77994,0.77994,male
1246,male,0.77989,0.77989,male
1245,male,0.77989,0.77989,male
1247,male,0.77984,0.77984,male
1248,female,0.77984,0.77984,female
1249,male,0.77965,0.77965,male
1251,male,0.77951,0.77951,male
1250,female,0.77951,0.77951,female
1252,male,0.77946,0.77946,male
1253,female,0.77932,0.77932,female
1254,female,0.77927,0.77927,female
1255,male,0.77927,0.77927,male
1256,female,0.77917,0.77917,female
1257,male,0.77908,0.77908,male
1258,male,0.77889,0.77889,male
1260,male,0.77884,0.77884,male
1259,female,0.77884,0.77884,female
1261,male,0.77884,0.77884,male
1262,female,0.77855,0.77855,female
1263,female,0.77851,0.77851,female
1264,female,0.77846,0.77846,female
1265,male,0.77846,0.77846,male
1266,female,0.77841,0.77841,female
1267,male,0.77836,0.77836,male
1268,male,0.77836,0.77836,male
1270,male,0.77827,0.77827,male
1269,male,0.77827,0.77827,male
1272,male,0.77817,0.77817,male
1271,female,0.77817,0.77817,female
1273,male,0.77798,0.77798,male
1274,male,0.77784,0.77784,male
1275,male,0.77779,0.77779,male
1277,male,0.77774,0.77774,male
1278,male,0.77774,0.77774,male
1276,female,0.77774,0.77774,female
1279,male,0.77769,0.77769,male
1280,male,0.77764,0.77764,male
1281,male,0.77764,0.77764,male
1282,male,0.7776,0.7776,male
1284,female,0.77745,0.77745,female
1283,male,0.77745,0.77745,male
1285,male,0.77731,0.77731,male
1286,female,0.77721,0.77721,female
1287,male,0.77721,0.77721,male
1288,male,0.77717,0.77717,male
1289,male,0.77702,0.77702,male
1290,female,0.77688,0.77688,female
1292,male,0.77683,0.77683,male
1291,female,0.77683,0.77683,female
1293,male,0.77678,0.77678,male
1294,female,0.77674,0.77674,female
1295,male,0.77664,0.77664,male
1296,male,0.77655,0.77655,male
1297,male,0.7765,0.7765,male
1299,male,0.77645,0.77645,male
1298,female,0.77645,0.77645,female
1301,male,0.77635,0.77635,male
1300,male,0.77635,0.77635,male
1302,male,0.77631,0.77631,male
1303,male,0.77626,0.77626,male
1304,female,0.77621,0.77621,female
1305,male,0.77616,0.77616,male
1308,male,0.77616,0.77616,male
1307,male,0.77616,0.77616,male
1306,male,0.77616,0.77616,male
1309,female,0.77612,0.77612,female
1310,female,0.77602,0.77602,female
1312,male,0.77592,0.77592,male
1313,male,0.77592,0.77592,male
1311,male,0.77592,0.77592,male
1314,female,0.77578,0.77578,female
1315,female,0.77573,0.77573,female
1316,male,0.77573,0.77573,male
1317,male,0.77568,0.77568,male
1319,male,0.77554,0.77554,male
1318,female,0.77554,0.77554,female
1321,male,0.77549,0.77549,male
1320,female,0.77549,0.77549,female
1322,male,0.77545,0.77545,male
1323,male,0.77535,0.77535,male
1325,male,0.77521,0.77521,male
1324,male,0.77521,0.77521,male
1326,male,0.77516,0.77516,male
1327,female,0.77511,0.77511,female
1328,male,0.77492,0.77492,male
1329,male,0.77482,0.77482,male
1330,male,0.77478,0.77478,male
1331,male,0.77473,0.77473,male
1332,female,0.77468,0.77468,female
1333,male,0.77463,0.77463,male
1334,male,0.77459,0.77459,male
1335,male,0.77454,0.77454,male
1336,female,0.77449,0.77449,female
1337,male,0.77444,0.77444,male
1338,male,0.77435,0.77435,male
1340,male,0.7743,0.7743,male
1339,female,0.7743,0.7743,female
1341,female,0.77425,0.77425,female
1342,male,0.77425,0.77425,male
1343,male,0.7742,0.7742,male
1345,male,0.77415,0.77415,male
1344,male,0.77415,0.77415,male
1346,female,0.77411,0.77411,female
1347,male,0.77396,0.77396,male
1348,male,0.77392,0.77392,male
1349,male,0.77387,0.77387,male
1350,male,0.77368,0.77368,male
1351,male,0.77363,0.77363,male
1352,male,0.77363,0.77363,male
1353,male,0.77349,0.77349,male
1354,female,0.77344,0.77344,female
1356,female,0.77334,0.77334,female
1357,male,0.77334,0.77334,male
1355,female,0.77334,0.77334,female
1358,male,0.77315,0.77315,male
1359,female,0.77296,0.77296,female
1360,female,0.77286,0.77286,female
1361,female,0.77277,0.77277,female
1362,male,0.77267,0.77267,male
1363,male,0.77267,0.77267,male
1364,male,0.77263,0.77263,male
1367,male,0.77258,0.77258,male
1366,male,0.77258,0.77258,male
1365,male,0.77258,0.77258,male
1368,female,0.77253,0.77253,female
1369,male,0.77248,0.77248,male
1370,female,0.77243,0.77243,female
1373,female,0.77239,0.77239,female
1372,male,0.77239,0.77239,male
1371,male,0.77239,0.77239,male
1375,male,0.77234,0.77234,male
1374,female,0.77234,0.77234,female
1376,male,0.77229,0.77229,male
1377,male,0.77224,0.77224,male
1378,male,0.77219,0.77219,male
1379,female,0.7721,0.7721,female
1380,male,0.77191,0.77191,male
1382,female,0.77186,0.77186,female
1381,male,0.77186,0.77186,male
1383,male,0.77181,0.77181,male
1384,male,0.77167,0.77167,male
1385,female,0.77157,0.77157,female
1388,female,0.77153,0.77153,female
1386,male,0.77153,0.77153,male
1389,female,0.77153,0.77153,female
1387,male,0.77153,0.77153,male
1391,male,0.77138,0.77138,male
1392,female,0.77138,0.77138,female
1390,male,0.77138,0.77138,male
1395,male,0.77124,0.77124,male
1393,male,0.77124,0.77124,male
1394,female,0.77124,0.77124,female
1396,male,0.77119,0.77119,male
1397,female,0.77114,0.77114,female
1399,female,0.7711,0.7711,female
1398,male,0.7711,0.7711,male
1401,male,0.7711,0.7711,male
1400,male,0.7711,0.7711,male
1402,female,0.77105,0.77105,female
1403,male,0.771,0.771,male
1404,female,0.77095,0.77095,female
1406,male,0.77071,0.77071,male
1405,male,0.77071,0.77071,male
1407,male,0.77067,0.77067,male
1408,female,0.77067,0.77067,female
1412,male,0.77062,0.77062,male
1410,male,0.77062,0.77062,male
1411,male,0.77062,0.77062,male
1409,male,0.77062,0.77062,male
1414,male,0.77052,0.77052,male
1413,male,0.77052,0.77052,male
1415,male,0.77033,0.77033,male
1416,male,0.77028,0.77028,male
1417,female,0.77028,0.77028,female
1418,male,0.77019,0.77019,male
1419,male,0.77019,0.77019,male
1421,male,0.77009,0.77009,male
1422,male,0.77009,0.77009,male
1420,female,0.77009,0.77009,female
1423,female,0.77004,0.77004,female
1424,female,0.77,0.77,female
1425,male,0.76995,0.76995,male
1426,male,0.76985,0.76985,male
1427,male,0.7698,0.7698,male
1428,male,0.76971,0.76971,male
1429,male,0.76957,0.76957,male
1430,male,0.76947,0.76947,male
1431,female,0.76937,0.76937,female
1432,male,0.76933,0.76933,male
1433,male,0.76928,0.76928,male
1434,female,0.76923,0.76923,female
1435,male,0.76914,0.76914,male
1436,male,0.76904,0.76904,male
1437,female,0.76899,0.76899,female
1438,male,0.76894,0.76894,male
1439,male,0.76894,0.76894,male
1441,female,0.76885,0.76885,female
1440,male,0.76885,0.76885,male
1442,male,0.76875,0.76875,male
1443,female,0.76875,0.76875,female
1445,male,0.76866,0.76866,male
1444,male,0.76866,0.76866,male
1447,male,0.76856,0.76856,male
1448,male,0.76856,0.76856,male
1446,female,0.76856,0.76856,female
1449,male,0.76851,0.76851,male
1450,female,0.76851,0.76851,female
1451,female,0.76832,0.76832,female
1452,male,0.76827,0.76827,male
1453,male,0.76823,0.76823,male
1454,male,0.76818,0.76818,male
1455,male,0.76813,0.76813,male
1456,male,0.76808,0.76808,male
1457,female,0.76804,0.76804,female
1458,female,0.76789,0.76789,female
1459,male,0.76789,0.76789,male
1461,female,0.76784,0.76784,female
1460,male,0.76784,0.76784,male
1463,male,0.76775,0.76775,male
1464,female,0.76775,0.76775,female
1462,male,0.76775,0.76775,male
1466,male,0.7677,0.7677,male
1465,male,0.7677,0.7677,male
1468,male,0.76765,0.76765,male
1467,male,0.76765,0.76765,male
1469,male,0.76765,0.76765,male
1471,male,0.76756,0.76756,male
1470,male,0.76756,0.76756,male
1473,female,0.76746,0.76746,female
1472,male,0.76746,0.76746,male
1474,female,0.76741,0.76741,female
1475,female,0.76727,0.76727,female
1476,female,0.76722,0.76722,female
1477,female,0.76674,0.76674,female
1479,female,0.76646,0.76646,female
1478,male,0.76646,0.76646,male
1480,female,0.76636,0.76636,female
1481,female,0.76631,0.76631,female
1482,male,0.76622,0.76622,male
1484,male,0.76617,0.76617,male
1483,female,0.76617,0.76617,female
1486,female,0.76608,0.76608,female
1485,female,0.76608,0.76608,female
1487,female,0.76593,0.76593,female
1488,female,0.76588,0.76588,female
1489,male,0.76579,0.76579,male
1490,male,0.76565,0.76565,male
1491,male,0.7656,0.7656,male
1492,female,0.7655,0.7655,female
1493,male,0.76545,0.76545,male
1494,female,0.76541,0.76541,female
1496,female,0.76536,0.76536,female
1495,male,0.76536,0.76536,male
1498,female,0.76536,0.76536,female
1499,female,0.76536,0.76536,female
1497,female,0.76536,0.76536,female
1500,female,0.76531,0.76531,female
1501,female,0.76526,0.76526,female
1502,male,0.76512,0.76512,male
1503,male,0.76498,0.76498,male
1506,female,0.76493,0.76493,female
1504,male,0.76493,0.76493,male
1507,male,0.76493,0.76493,male
1505,female,0.76493,0.76493,female
1508,female,0.76488,0.76488,female
1509,male,0.76483,0.76483,male
1510,male,0.76483,0.76483,male
1511,male,0.76478,0.76478,male
1512,male,0.76474,0.76474,male
1513,male,0.76469,0.76469,male
1514,female,0.76464,0.76464,female
1515,male,0.76464,0.76464,male
1516,male,0.76459,0.76459,male
1518,female,0.7644,0.7644,female
1517,male,0.7644,0.7644,male
1519,male,0.76435,0.76435,male
1520,female,0.76435,0.76435,female
1521,female,0.76431,0.76431,female
1522,female,0.76426,0.76426,female
1523,male,0.76421,0.76421,male
1526,male,0.76416,0.76416,male
1528,male,0.76416,0.76416,male
1527,male,0.76416,0.76416,male
1525,female,0.76416,0.76416,female
1524,female,0.76416,0.76416,female
1529,female,0.76416,0.76416,female
1530,male,0.76407,0.76407,male
1532,female,0.76407,0.76407,female
1531,male,0.76407,0.76407,male
1533,male,0.76397,0.76397,male
1534,female,0.76392,0.76392,female
1535,female,0.76378,0.76378,female
1536,male,0.76373,0.76373,male
1538,female,0.76369,0.76369,female
1537,female,0.76369,0.76369,female
1539,female,0.76364,0.76364,female
1540,male,0.76354,0.76354,male
1541,female,0.76345,0.76345,female
1542,male,0.76345,0.76345,male
1543,female,0.76335,0.76335,female
1544,female,0.7633,0.7633,female
1546,male,0.76325,0.76325,male
1545,female,0.76325,0.76325,female
1547,male,0.76321,0.76321,male
1548,male,0.76316,0.76316,male
1549,male,0.76311,0.76311,male
1550,male,0.76302,0.76302,male
1551,female,0.76302,0.76302,female
1552,female,0.76282,0.76282,female
1553,male,0.76282,0.76282,male
1554,male,0.76278,0.76278,male
1555,male,0.76263,0.76263,male
1557,male,0.76259,0.76259,male
1556,female,0.76259,0.76259,female
1558,male,0.76254,0.76254,male
1559,male,0.76239,0.76239,male
1560,male,0.7623,0.7623,male
1562,male,0.7622,0.7622,male
1561,female,0.7622,0.7622,female
1563,female,0.7622,0.7622,female
1564,male,0.76216,0.76216,male
1565,female,0.76216,0.76216,female
1566,male,0.76211,0.76211,male
1567,female,0.76211,0.76211,female
1569,female,0.76187,0.76187,female
1570,male,0.76187,0.76187,male
1568,male,0.76187,0.76187,male
1573,male,0.76182,0.76182,male
1571,male,0.76182,0.76182,male
1572,female,0.76182,0.76182,female
1575,female,0.76177,0.76177,female
1574,female,0.76177,0.76177,female
1576,male,0.76177,0.76177,male
1578,male,0.76172,0.76172,male
1577,male,0.76172,0.76172,male
1579,female,0.76168,0.76168,female
1580,male,0.76168,0.76168,male
1581,male,0.76139,0.76139,male
1582,female,0.76125,0.76125,female
1583,female,0.76115,0.76115,female
1584,female,0.76106,0.76106,female
1585,male,0.76101,0.76101,male
1586,male,0.76096,0.76096,male
1587,female,0.76091,0.76091,female
1588,female,0.76082,0.76082,female
1589,male,0.76077,0.76077,male
1590,male,0.76072,0.76072,male
1591,female,0.76072,0.76072,female
1592,male,0.76063,0.76063,male
1593,female,0.76048,0.76048,female
1594,male,0.76043,0.76043,male
1595,female,0.76029,0.76029,female
1596,male,0.7602,0.7602,male
1599,female,0.76015,0.76015,female
1598,male,0.76015,0.76015,male
1597,female,0.76015,0.76015,female
1600,female,0.7601,0.7601,female
1601,female,0.76,0.76,female
1602,male,0.75991,0.75991,male
1604,male,0.75986,0.75986,male
1605,male,0.75986,0.75986,male
1603,female,0.75986,0.75986,female
1606,male,0.75981,0.75981,male
1607,male,0.75981,0.75981,male
1609,female,0.75976,0.75976,female
1608,female,0.75976,0.75976,female
1610,male,0.75972,0.75972,male
1611,male,0.75967,0.75967,male
1612,female,0.75967,0.75967,female
1613,female,0.75962,0.75962,female
1614,male,0.75962,0.75962,male
1616,female,0.75953,0.75953,female
1615,female,0.75953,0.75953,female
1617,male,0.75948,0.75948,male
1618,male,0.75943,0.75943,male
1619,female,0.75938,0.75938,female
1620,male,0.75938,0.75938,male
1622,male,0.759,0.759,male
1621,female,0.759,0.759,female
1623,male,0.7589,0.7589,male
1624,male,0.75881,0.75881,male
1625,female,0.75871,0.75871,female
1627,female,0.75862,0.75862,female
1626,female,0.75862,0.75862,female
1628,female,0.75847,0.75847,female
1629,male,0.75838,0.75838,male
1630,male,0.75838,0.75838,male
1632,male,0.75833,0.75833,male
1631,male,0.75833,0.75833,male
1633,female,0.75828,0.75828,female
1634,female,0.75828,0.75828,female
1635,female,0.75823,0.75823,female
1636,female,0.7579,0.7579,female
1638,male,0.75776,0.75776,male
1637,female,0.75776,0.75776,female
1639,male,0.75761,0.75761,male
1640,male,0.75742,0.75742,male
1641,male,0.75742,0.75742,male
1642,male,0.75737,0.75737,male
1643,male,0.75733,0.75733,male
1645,female,0.75728,0.75728,female
1644,female,0.75728,0.75728,female
1646,male,0.75723,0.75723,male
1648,female,0.75714,0.75714,female
1647,male,0.75714,0.75714,male
1650,female,0.75709,0.75709,female
1651,male,0.75709,0.75709,male
1649,male,0.75709,0.75709,male
1652,male,0.75699,0.75699,male
1653,male,0.75694,0.75694,male
1654,female,0.75685,0.75685,female
1655,male,0.7568,0.7568,male
1656,female,0.7568,0.7568,female
1657,female,0.75675,0.75675,female
1658,female,0.75666,0.75666,female
1659,female,0.75656,0.75656,female
1660,male,0.75651,0.75651,male
1661,female,0.75647,0.75647,female
1664,female,0.75637,0.75637,female
1662,female,0.75637,0.75637,female
1663,male,0.75637,0.75637,male
1665,male,0.75623,0.75623,male
1666,female,0.75618,0.75618,female
1667,male,0.75604,0.75604,male
1668,male,0.75599,0.75599,male
1669,female,0.75594,0.75594,female
1671,male,0.75589,0.75589,male
1670,female,0.75589,0.75589,female
1672,male,0.75589,0.75589,male
1674,male,0.7558,0.7558,male
1673,female,0.7558,0.7558,female
1675,female,0.75565,0.75565,female
1677,female,0.75565,0.75565,female
1676,female,0.75565,0.75565,female
1680,female,0.75561,0.75561,female
1678,female,0.75561,0.75561,female
1679,male,0.75561,0.75561,male
1681,female,0.75551,0.75551,female
1682,female,0.75551,0.75551,female
1683,female,0.75546,0.75546,female
1684,male,0.75546,0.75546,male
1685,male,0.75541,0.75541,male
1686,female,0.75532,0.75532,female
1687,female,0.75532,0.75532,female
1689,female,0.75522,0.75522,female
1688,female,0.75522,0.75522,female
1690,female,0.75513,0.75513,female
1692,male,0.75508,0.75508,male
1691,male,0.75508,0.75508,male
1693,female,0.75503,0.75503,female
1695,male,0.75498,0.75498,male
1694,male,0.75498,0.75498,male
1697,male,0.75494,0.75494,male
1696,female,0.75494,0.75494,female
1699,male,0.75489,0.75489,male
1698,female,0.75489,0.75489,female
1700,male,0.75474,0.75474,male
1703,male,0.75465,0.75465,male
1701,male,0.75465,0.75465,male
1702,male,0.75465,0.75465,male
